ทอง,เซี่ยงแซ,,มีความงามและจิตใจดี เป็นคนที่ใส่ใจคนรอบข้าง หากพัฒนาความสามารถอย่างต่อเนื่อง จะได้รับการยอมรับจากผู้ใหญ่ และสมปราถนาในสิ่งที่ต้องการ ควรหลีกเลี่ยงสิ่งที่เป็นอันตรายต่อร่างกาย และการห่วงความงามภายนอกมากเกินไปจนละเลยการพัฒนาความสามารถภายใน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น2,癸,,เป็นคนสงบ เยือกเย็น ชอบช่วยเหลือ มีความคิดสร้างสรรค์ ชอบสิ่งลึกลับและไม่เหมือนใคร ฉลาด เรียนรู้เร็ว มีลางสังหรณ์ รักอิสระ เข้าใจสิ่งต่าง ๆ ได้ลึกซึ้ง แต่ไม่ชอบแสดงออก อ่านใจยาก โรแมนติก และไม่ชอบหยุดนิ่ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,巳,,เงียบ ขรึม และสุขุม มักใช้เวลาสังเกตก่อนลงมือ เคลื่อนไหวช้าแต่แม่นยำและรวดเร็วเมื่อจำเป็น ไวต่อสภาพแวดล้อมและอารมณ์รอบตัว ชอบอยู่ในที่สงบ ไม่วุ่นวาย และสามารถฟื้นตัวจากปัญหาได้ดีเมื่อมีเวลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำ,ทอ,,มีความสามารถเฉพาะทาง หากเริ่มต้นจากสิ่งที่ถนัดและพัฒนาไปทีละขั้น ความสำเร็จจะค่อย ๆ ปรากฏ แม้เส้นทางจะยากลำบาก แต่ถ้าคุณตั้งใจ อดทนและไม่รีบร้อน ก็จะวางรากฐานที่มั่นคงให้กับชีวิตได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น2,癸,,เป็นคนสงบ เยือกเย็น ชอบช่วยเหลือ มีความคิดสร้างสรรค์ ชอบสิ่งลึกลับและไม่เหมือนใคร ฉลาด เรียนรู้เร็ว มีลางสังหรณ์ รักอิสระ เข้าใจสิ่งต่าง ๆ ได้ลึกซึ้ง แต่ไม่ชอบแสดงออก อ่านใจยาก โรแมนติก และไม่ชอบหยุดนิ่ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,未,,อ่อนโยน ชอบอยู่ร่วมกับผู้อื่นเพื่อความสบายใจ บางครั้งก็ชอบความเป็นส่วนตัว มักไม่แสดงอารมณ์ชัดเจน ชอบสิ่งแวดล้อมที่ปลอดภัยและสงบ เข้าใจความรู้สึกของคนรอบข้าง และใช้การสังเกตอย่างเงียบ ๆ แทนการเผชิญหน้า,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,หมอ,,อาจอยู่ในสภาพแวดล้อมที่ไม่เหมาะกับการพัฒนาตัวเอง ควรค้นหาตัวเองให้เจอ และอย่ายึดติดกับรูปแบบเดิม ๆ ที่ไม่ส่งเสริมความฝัน ความสำเร็จจะเกิดได้เมื่อคุณกล้าออกจากจุดเดิม กล้าลงมือทำ อดทนและพัฒนาตัวเองอย่างต่อเนื่อง เพื่อเป้าหมายที่ต้องการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น2,癸,,เป็นคนสงบ เยือกเย็น ชอบช่วยเหลือ มีความคิดสร้างสรรค์ ชอบสิ่งลึกลับและไม่เหมือนใคร ฉลาด เรียนรู้เร็ว มีลางสังหรณ์ รักอิสระ เข้าใจสิ่งต่าง ๆ ได้ลึกซึ้ง แต่ไม่ชอบแสดงออก อ่านใจยาก โรแมนติก และไม่ชอบหยุดนิ่ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,酉,,ตรงต่อเวลา รู้บทบาทหน้าที่ของตนเองชัดเจน ยึดหลักลำดับขั้นในสังคม ใส่ใจพื้นที่ส่วนตัวและคนใกล้ชิด ชอบจัดระเบียบชีวิตประจำวัน และไวต่อสิ่งรบกวนหรือความไม่เรียบร้อยรอบตัว มักกระตุ้นให้คนอื่นทำงานอย่างที่ตัวเองหวัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,แป่,,เหมาะกับงานที่เกี่ยวข้องกับการเดินทาง หรือแสวงหาโอกาสจากสถานที่ใหม่ ๆ แต่ต้องระวังคำพูดที่อาจสร้างความเข้าใจผิด ความมั่นใจที่มากเกินไปอาจทำให้เกิดปัญหาและเสียความน่าเชื่อถือได้ ควรใช้ความรู้ความสามารถอย่างมีวุฒิภาวะ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น2,癸,,เป็นคนสงบ เยือกเย็น ชอบช่วยเหลือ มีความคิดสร้างสรรค์ ชอบสิ่งลึกลับและไม่เหมือนใคร ฉลาด เรียนรู้เร็ว มีลางสังหรณ์ รักอิสระ เข้าใจสิ่งต่าง ๆ ได้ลึกซึ้ง แต่ไม่ชอบแสดงออก อ่านใจยาก โรแมนติก และไม่ชอบหยุดนิ่ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,亥,,ใจเย็น เฉื่อยชา นอนมาก ชอบขุดคุ้ยเรื่องเก่า ๆ รักความเรียบง่าย ชอบใช้ชีวิตสบาย ๆ ในสิ่งแวดล้อมที่ปลอดภัย มีความละเอียดในสิ่งเล็ก ๆ แม้ดูเงียบเฉย แต่มีสัมผัสไวต่อความรู้สึก และหลีกเลี่ยงสถานการณ์ที่เสียงดังหรือวุ่นวาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำ,ตี้อ๋วง,,เป็นคนมีความรู้มาก แต่บางครั้งความรู้ที่มากเกินไปอาจทำให้จัดการชีวิตไม่เป็นระเบียบ อีกทั้งความเจ้าชู้หรือนิสัยขี้เล่นมากเกินไปอาจสร้างปัญหาในชีวิตได้ ควรลดทะนงตนและความยึดมั่นในตัวเอง และใช้ความรู้ไปในทางที่เหมาะสม,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
